Product_Name,Product_Price,Product_Url,Product_Reviews,Product_Rating
CAPRIFF 32 L Casual Waterproof Laptop Bag/Backpack for Men Boys & Girls For Office School College Teens & Students with Rain Cover With adjustable Strap With 2 Compartment,499,www.amazon.in/Capriff-Liters-Collage-travell-Backpack/dp/B084T7X2HX/ref=sr_1_178?crid=2M096C61O4MLT&keywords=bags&qid=1685179024&sprefix=ba%2Caps%2C283&sr=8-178,"3,032",3.8 
"Palay Waist Bag For Unisex With Adjustable Strap, Waterproof Fanny Pack Stylish Chest Bag Bum Bag With 4-Zipper Pockets For Travel Party Festival Running Hiking",649,www.amazon.in/PALAY%C2%AE-Shoulder-4-Zipper-Pockets-Adjustable/dp/B08SWGFBNT/ref=sr_1_179?crid=2M096C61O4MLT&keywords=bags&qid=1685179024&sprefix=ba%2Caps%2C283&sr=8-179,309,4.4 
"WILD MODA Women's Shoulder Bag, Set of 1",849,www.amazon.in/WILD-MODA-Womens-Shoulder-Turquoise/dp/B099PLT91X/ref=sr_1_180?crid=2M096C61O4MLT&keywords=bags&qid=1685179024&sprefix=ba%2Caps%2C283&sr=8-180,"3,809",4.2 
Red Lemon Unisex-adult Bange Series Rhombus Shell Design Waterproof Sling Bag with USB Charging,"1,999",www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MzA2NTI4MDI1NDk3MDYxOjE2ODUxNzkwMjQ6c3BfYnRmOjIwMTE2ODgyMTgxMDk4OjowOjo&url=%2FRed-Lemon-Unisex-adult-Waterproof-Charging%2Fdp%2FB09VGNTDRZ%2Fref%3Dsr_1_181_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685179024%26sprefix%3Dba%252Caps%252C283%26sr%3D8-181-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,73,4.4 
"uppercase Laptop Backpack 1600EBP Compact 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,100",www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MzA2NTI4MDI1NDk3MDYxOjE2ODUxNzkwMjQ6c3BfYnRmOjIwMDYzNzg0NDU4Mjk4OjowOjo&url=%2Fuppercase-Backpack-1600EBP1-repellent-sustainable%2Fdp%2FB0B5N9TY9C%2Fref%3Dsr_1_182_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685179024%26sprefix%3Dba%252Caps%252C283%26sr%3D8-182-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,198,4.2 
"Half Moon 35L Water Resistant 15.6 inch Laptop Bag for Men/Backpack for Men, Navy Blue | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | Rain Cover & Reflective Strips",529,www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTcwNjEzODkxMzAxODgwOjE2ODUxNzkwNDU6c3BfYXRmX25leHQ6MjAwMzQzOTk5NjA0OTg6OjA6Og&url=%2FHalf-Moon-Waterproof-Backpack-Students%2Fdp%2FB085MHDJ93%2Fref%3Dsr_1_177_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685179045%26sprefix%3Dba%252Caps%252C283%26sr%3D8-177-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"15,937",3.9 
"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)","4,499",www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTcwNjEzODkxMzAxODgwOjE2ODUxNzkwNDU6c3BfYXRmX25leHQ6MjAxMTAxODE1MTExOTg6OjA6Og&url=%2FMOKOBARA-TSBPK12CND22001-Backpack-Modern-Love%2Fdp%2FB08T1769X9%2Fref%3Dsr_1_178_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685179045%26sprefix%3Dba%252Caps%252C283%26sr%3D8-178-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,168,4.3 
"Amazon Basics - Laptop Backpack/College Bag/Travel Bag for 15.6-inch Laptop, Water-Resistant, Casual","1,669",www.amazon.in/Amazon-Basics-Professional-Backpack-15-inch-Laptop/dp/B09W4WB3K5/ref=sr_1_179?crid=2M096C61O4MLT&keywords=bags&qid=1685179045&sprefix=ba%2Caps%2C283&sr=8-179,18,3.7 
"Storite Nylon 40 Cm Imported Travel Duffle Bag, Expandable Folding Travel Bag for Women, Lightweight Waterproof Carry Weekender Overnight Luggage Bag for Travel (Pink, 40 x 23 x 45 Cm)",998,www.amazon.in/Storite-Travel-Bag-Lightweight-Waterproof/dp/B0B24Z8KBV/ref=sr_1_180?crid=2M096C61O4MLT&keywords=bags&qid=1685179045&sprefix=ba%2Caps%2C283&sr=8-180,654,4.1 
HEROZ Hammer Unisex Nylon 35 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (Black),"1,199",www.amazon.in/HEROZ-Backpack-Resistant-Durable-Notebook/dp/B09B7KC93T/ref=sr_1_181?crid=2M096C61O4MLT&keywords=bags&qid=1685179045&sprefix=ba%2Caps%2C283&sr=8-181,"1,130",4.2 
Cosmus Vogue Casual Laptop Backpack with USB Charger Port 46cm 26 Litre Dark Grey College Bag,"1,328",www.amazon.in/Cosmus-Casual-Backpack-Charger-College/dp/B08D7DTWLF/ref=sr_1_182?crid=2M096C61O4MLT&keywords=bags&qid=1685179045&sprefix=ba%2Caps%2C283&sr=8-182,"1,390",4.2 
COSMUS Vogue Casual Laptop Backpack with USB Charger Port 46cm 26 Litre Maroon College Bag,"1,261",www.amazon.in/Cosmus-Casual-Backpack-Charger-College/dp/B09HX54TGF/ref=sr_1_183?crid=2M096C61O4MLT&keywords=bags&qid=1685179045&sprefix=ba%2Caps%2C283&sr=8-183,"1,390",4.2 
CAPRIFF 32 L Casual Waterproof Laptop Bag/Backpack for Men Boys & Girls For Office School College Teens & Students with Rain Cover With adjustable Strap With 2 Compartment,499,www.amazon.in/Capriff-Liters-Collage-travell-Backpack/dp/B084T7X2HX/ref=sr_1_184?crid=2M096C61O4MLT&keywords=bags&qid=1685179045&sprefix=ba%2Caps%2C283&sr=8-184,"3,032",3.8 
Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Tan,990,www.amazon.in/Classic-Leather-Laptop-Backpack-LBPCLSLTH1901/dp/B07G4CYC74/ref=sr_1_185?crid=2M096C61O4MLT&keywords=bags&qid=1685179045&sprefix=ba%2Caps%2C283&sr=8-185,"2,420",4.4 
PLAYY BAGS Large 35 L Laptop Bag/Backpack for Men Women Boys Girls Office School College Teens & Students Navy Blue,599,www.amazon.in/PLAYY-BAGS-Backpack-College-Students/dp/B099N8JRVJ/ref=sr_1_186?crid=2M096C61O4MLT&keywords=bags&qid=1685179045&sprefix=ba%2Caps%2C283&sr=8-186,123,3.4 
MOKOBARA The Transit Backpack Laptop Bag for Men and Women,"5,999",www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTcwNjEzODkxMzAxODgwOjE2ODUxNzkwNDU6c3BfbXRmOjIwMTE1MTA0OTA3ODk4OjowOjo&url=%2FMokobara-Transit-Backpack-Laptop-Sunray%2Fdp%2FB09V7R98XC%2Fref%3Dsr_1_187_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685179045%26sprefix%3Dba%252Caps%252C283%26sr%3D8-187-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,592,4.5 
"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,600",www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTcwNjEzODkxMzAxODgwOjE2ODUxNzkwNDU6c3BfbXRmOjIwMTI0MzExMDI0ODk4OjowOjo&url=%2Fuppercase-Backpack-2300EBP1-resistant-sustainable%2Fdp%2FB0BWNCV31F%2Fref%3Dsr_1_188_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685179045%26sprefix%3Dba%252Caps%252C283%26sr%3D8-188-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,442,4.1 
ASTRID Round Textured Sling Bag For Girls With Zip,429,www.amazon.in/ASTRID-Round-Textured-Magical-Maroon/dp/B09DCTPZ2Q/ref=sr_1_189?crid=2M096C61O4MLT&keywords=bags&qid=1685179045&sprefix=ba%2Caps%2C283&sr=8-189,240,3.9 
American Tourister SPIN LAPTOP BACKPACK 28L POLYESTER TEAL,"1,399",www.amazon.in/American-Tourister-LAPTOP-BACKPACK-POLYESTER/dp/B0BLCC945Z/ref=sr_1_190?crid=2M096C61O4MLT&keywords=bags&qid=1685179045&sprefix=ba%2Caps%2C283&sr=8-190,18,4.1 
DAHSHA Stylish Nylon Sling Cross Body Travel Bag for Business Office Messenger One Side Shoulder Carry Handbag Bag For Men & Women (35X18x25 CM-grey),694,www.amazon.in/DAHSHA-Multipurpose-Travel-Duffel-13X7x11-inch/dp/B07GCLJTZF/ref=sr_1_191?crid=2M096C61O4MLT&keywords=bags&qid=1685179045&sprefix=ba%2Caps%2C283&sr=8-191,392,3.9 
"TRUE HUMANÂ® Emperor Anti-Theft Pocket backpack With USB charging Port Laptop,office,college,travel bag for men and women(Epower)",649,www.amazon.in/TRUE-Anti-Theft-backpack-charging-Epower_B/dp/B0BYBDX8VP/ref=sr_1_192?crid=2M096C61O4MLT&keywords=bags&qid=1685179045&sprefix=ba%2Caps%2C283&sr=8-192,15,3.3 
"Frantic Velvet Kids Soft Cartoon Animal Travelling School Bag Soft Plush Backpacks Baby Girls Boys for 2 to 5 Years Baby/Boys/Girls Nursery, Picnic,Preschool",279,www.amazon.in/Frantic-Soft-Elephant-Velvet-Plush/dp/B07P9JFYZ5/ref=sr_1_193?crid=2M096C61O4MLT&keywords=bags&qid=1685179045&sprefix=ba%2Caps%2C283&sr=8-193,"5,091",3.9 
HEROZ Harbour Unisex Nylon 28 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 15.6 Inch Laptop Notebook (153-ALL) (Air Force Blue),841,www.amazon.in/HEROZ-Backpack-Resistant-Notebook-Airforce/dp/B07MCRHSVP/ref=sr_1_194?crid=2M096C61O4MLT&keywords=bags&qid=1685179045&sprefix=ba%2Caps%2C283&sr=8-194,"5,919",4.1 
Aristrocrat Unisex Laptop Bag Grey,799,www.amazon.in/Aristocrat-Zeal-Unisex-Grey-Laptop/dp/B0B5YHC1W5/ref=sr_1_195?crid=2M096C61O4MLT&keywords=bags&qid=1685179045&sprefix=ba%2Caps%2C283&sr=8-195,24,4.4 
WildHorn Leather 8.5 inch Sling Messenger Bag for Men I Multipurpose Crossbody Bag I Travel Bag with Adjustable Strap I DIMENSION: L- 8.5inch H- 10.5inch W- 3inch,"1,999",www.amazon.in/WildHorn-Genuine-Leather-Messenger-8-5inch/dp/B07GLHSB86/ref=sr_1_196?crid=2M096C61O4MLT&keywords=bags&qid=1685179045&sprefix=ba%2Caps%2C283&sr=8-196,921,4.3 
"MOKOBARA The Work Backpack 15.6"" Inch Laptop | Travel Backpack For Men And Women","6,999",www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTcwNjEzODkxMzAxODgwOjE2ODUxNzkwNDU6c3BfYnRmOjIwMTEwMTgxNTEwOTk4OjowOjo&url=%2FMokobara-Backpack-Leather-Resistant-Laptop%2Fdp%2FB0B7X81X69%2Fref%3Dsr_1_197_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685179045%26sprefix%3Dba%252Caps%252C283%26sr%3D8-197-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,51,4.5 
Red Lemon Unisex-adult Bange Series Rhombus Shell Design Waterproof Sling Bag with USB Charging,"1,999",www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTcwNjEzODkxMzAxODgwOjE2ODUxNzkwNDU6c3BfYnRmOjIwMTE2ODgyMTgxMDk4OjowOjo&url=%2FRed-Lemon-Unisex-adult-Waterproof-Charging%2Fdp%2FB09VGNTDRZ%2Fref%3Dsr_1_198_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685179045%26sprefix%3Dba%252Caps%252C283%26sr%3D8-198-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,73,4.4 
"uppercase Medium 21 Ltrs Office Overnighter (14.6 inch) Laptop Backpack 2700EBP1 3x More Water Repellent Sustainable Bags with Rain Proof Zippers, Black","1,800",www.amazon.in/sspa/click?ie=UTF8&spc=MToyNjQwMTQ1ODI1NDQ0MTQ1OjE2ODUxNzk1NjU6c3BfYXRmX25leHQ6MjAwNjk1MDQ4MTkyOTg6OjA6Og&url=%2Fuppercase-Overnighter-Backpack-Repellent-Sustainable%2Fdp%2FB0B8NXYFXL%2Fref%3Dsr_1_193_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685179565%26sprefix%3Dba%252Caps%252C283%26sr%3D8-193-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,32,4.4 
"uppercase Matrix Professional Anti-theft Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","2,300",www.amazon.in/sspa/click?ie=UTF8&spc=MToyNjQwMTQ1ODI1NDQ0MTQ1OjE2ODUxNzk1NjU6c3BfYXRmX25leHQ6MjAxNDUzNTcxMDIyOTg6OjA6Og&url=%2Fuppercase-Professional-Anti-theft-resistant-sustainable%2Fdp%2FB0C1CBY2PJ%2Fref%3Dsr_1_194_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685179565%26sprefix%3Dba%252Caps%252C283%26sr%3D8-194-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,26,4.1 
Lify Women's Retro Large Size Canvas Shoulder Bag Hobo Crossbody Handbag Casual Tote - 1 Piece,320,www.amazon.in/Lify-Womens-Shoulder-Crossbody-Handbag/dp/B09JWMW646/ref=sr_1_195?crid=2M096C61O4MLT&keywords=bags&qid=1685179565&sprefix=ba%2Caps%2C283&sr=8-195,"1,492",3.8 
Martucci 15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack(Black),549,www.amazon.in/Martucci-Casual-Travelling-Laptop-Backpack/dp/B088B4P6ZW/ref=sr_1_196?crid=2M096C61O4MLT&keywords=bags&qid=1685179565&sprefix=ba%2Caps%2C283&sr=8-196,"7,500",3.9 
"SKYTONE 12cms Large Capacity Cosmetic Travel Bag, Women's Makeup Travel Bag Portable Leather Cosmetics Bag, Makeup Storage Bags with Handle and Divider, Wide Opening Cosmetic/Makeup Organizer (L_Pink)",749,www.amazon.in/SKYTONE-Cosmetic-Bag-Cosmetics-Organizer/dp/B0BV358QKF/ref=sr_1_197?crid=2M096C61O4MLT&keywords=bags&qid=1685179565&sprefix=ba%2Caps%2C283&sr=8-197,139,3.9 
ASTRID Women's Round Sling Bag with Pompoms (Brown),499,www.amazon.in/ASTRID-Womens-Round-Sling-Pompoms/dp/B08VS8JBNK/ref=sr_1_198?crid=2M096C61O4MLT&keywords=bags&qid=1685179565&sprefix=ba%2Caps%2C283&sr=8-198,432,4.4 
"Amazon Basics- Laptop Messenger Bag for 13.3-Inch, 14-Inch, 15.6 -Inch Laptop Bag for Men and Women",699,www.amazon.in/Amazon-Basics-Messenger-13-3-Inch-14-Inch/dp/B09WMQ4Y7H/ref=sr_1_199?crid=2M096C61O4MLT&keywords=bags&qid=1685179565&sprefix=ba%2Caps%2C283&sr=8-199,39,3.9 
"FUR JADEN Travel Laptop Backpack, Business Backpacks with USB Charging Port, Water Resistant College School Computer Bag for Men & Women Fits Under 15.6 inch Laptop and Notebook","1,099",www.amazon.in/Backpack-Business-Backpacks-Charging-Resistant/dp/B094DGXXR5/ref=sr_1_200?crid=2M096C61O4MLT&keywords=bags&qid=1685179565&sprefix=ba%2Caps%2C283&sr=8-200,156,4.1 
COSMUS Darwin Navy Blue Laptop Backpack for (15.6 inch),"1,333",www.amazon.in/COSMUS-Polyester-Navy-Laptop-Backpack/dp/B01FVQLLU0/ref=sr_1_201?crid=2M096C61O4MLT&keywords=bags&qid=1685179565&sprefix=ba%2Caps%2C283&sr=8-201,"9,978",4.3 
"Frantic Velvet Kids Soft Cartoon Animal Travelling School Bag Soft Plush Backpacks Baby Girls Boys for 2 to 5 Years Baby/Boys/Girls Nursery, Picnic,Preschool",279,www.amazon.in/Frantic-Soft-Elephant-Velvet-Plush/dp/B07P9JFYZ5/ref=sr_1_202?crid=2M096C61O4MLT&keywords=bags&qid=1685179565&sprefix=ba%2Caps%2C283&sr=8-202,"5,091",3.9 
"Kenneth Cole Reaction Women's Chevron Quilted Polyester Twill 15.6"" Laptop Backpack, Midnight Black, One Size","3,275",www.amazon.in/sspa/click?ie=UTF8&spc=MToyNjQwMTQ1ODI1NDQ0MTQ1OjE2ODUxNzk1NjU6c3BfbXRmOjIwMTUxODYwODMzNDk4OjowOjo&url=%2FKenneth-Cole-Reaction-Polyester-Backpack%2Fdp%2FB07GX3PWNK%2Fref%3Dsr_1_203_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685179565%26sprefix%3Dba%252Caps%252C283%26sr%3D8-203-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,237,4.8 
The Metro Movers: Black Laptop Backpack by TannTrim,"4,560",www.amazon.in/sspa/click?ie=UTF8&spc=MToyNjQwMTQ1ODI1NDQ0MTQ1OjE2ODUxNzk1NjU6c3BfbXRmOjIwMTM0MDQ5NzQwMTk4OjowOjo&url=%2FMetro-Movers-Laptop-Backpack-TannTrim%2Fdp%2FB0899SHT82%2Fref%3Dsr_1_204_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685179565%26sprefix%3Dba%252Caps%252C283%26sr%3D8-204-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2,4.5 
WILDHORN Laptop Backpack for Men/Women I Waterproof I Travel/Business/College Bookbags Fit 15.6 Inch Laptop,747.,www.amazon.in/WILDHORN-Backpack-Compartment-Business-College/dp/B09Q63JWCH/ref=sr_1_205?crid=2M096C61O4MLT&keywords=bags&qid=1685179565&sprefix=ba%2Caps%2C283&sr=8-205,129,4.0 
Gear ECO 1 Black Orange Red Laptop Backpack,759,www.amazon.in/Gear-Polyester-Laptop-Backpack-LBPECO1000109/dp/B012NW1H1I/ref=sr_1_206?crid=2M096C61O4MLT&keywords=bags&qid=1685179565&sprefix=ba%2Caps%2C283&sr=8-206,"1,379",4.3 
Beauty Girls-1518 Polyester Floral printed Designer Stylish Waterproof School/Collage/Picknic Bag-Backpack For Girls & Women (32 Lit),798,www.amazon.in/Girls-1518-Polyester-Designer-Waterproof-Bag-Backpack/dp/B08F9QYRZB/ref=sr_1_207?crid=2M096C61O4MLT&keywords=bags&qid=1685179565&sprefix=ba%2Caps%2C283&sr=8-207,"1,070",4.4 
"Veneer Medium 20 L Laptop Backpack Men Womens Girls Fashion PU Leather Mini Casual Backpack Bags for School, College, Tuition, Office Bag",899,www.amazon.in/Veneer-Backpack-Fashion-Leather-College/dp/B09BMG8R6Y/ref=sr_1_208?crid=2M096C61O4MLT&keywords=bags&qid=1685179565&sprefix=ba%2Caps%2C283&sr=8-208,898,4.2 
"Genie Flamenco Laptop Backpack for Women, 16 inches Office Bag, Sky Blue Stylish and Trendy Bag for Office and College",799,www.amazon.in/Genie-Flamenco2-Backpack-Compatible-Resistant/dp/B08YF1XJXY/ref=sr_1_209?crid=2M096C61O4MLT&keywords=bags&qid=1685179565&sprefix=ba%2Caps%2C283&sr=8-209,"2,995",4.4 
URBAN WOLF 30L Casual Dual Compartment Water Resistant Laptop Backpack Unisex Bags for Office/Travel/Business/College/School (Black),719,www.amazon.in/Business-Casual-Compartment-Resistant-Backpack/dp/B08N6HSJJ5/ref=sr_1_210?crid=2M096C61O4MLT&keywords=bags&qid=1685179565&sprefix=ba%2Caps%2C283&sr=8-210,954,4.0 
"Safari Seek 32 Ltrs Overnighter Travel Laptop Backpack (Blue), Water Resistant Spacious Bag for Travelling and Camping, All-Purpose Bag for Business & Leisure","1,899",www.amazon.in/Safari-Overnighter-Resistant-Travelling-All-Purpose/dp/B097JM98M1/ref=sr_1_211?crid=2M096C61O4MLT&keywords=bags&qid=1685179565&sprefix=ba%2Caps%2C283&sr=8-211,115,4.3 
Asus ROG BP1501 39.62 cm (15.6-inch) Gaming Laptop Backpack (Black),"1,499",www.amazon.in/BP1501-15-6-inch-Gaming-Laptop-Backpack/dp/B081RLHHCY/ref=sr_1_212?crid=2M096C61O4MLT&keywords=bags&qid=1685179565&sprefix=ba%2Caps%2C283&sr=8-212,925,4.3 
ZIPLOC Polyester 42 Liters Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Black),"1,599",www.amazon.in/sspa/click?ie=UTF8&spc=MToyNjQwMTQ1ODI1NDQ0MTQ1OjE2ODUxNzk1NjU6c3BfYnRmOjIwMTM4MDM4OTk0Mzk4OjowOjo&url=%2FZIPLOC-Polyester-Waterproof-Backpack-Business%2Fdp%2FB099FFLQ5Q%2Fref%3Dsr_1_213_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685179565%26sprefix%3Dba%252Caps%252C283%26sr%3D8-213-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,12,3.5 
COSMUS Eternal Laptop Backpack 20 Ltrs Polyester Bags for 15.6-inch Laptops,932,www.amazon.in/sspa/click?ie=UTF8&spc=MToyNjQwMTQ1ODI1NDQ0MTQ1OjE2ODUxNzk1NjU6c3BfYnRmOjIwMDM1NTc4Nzc4Njk4OjowOjo&url=%2FCOSMUS-Eternal-Backpack-Polyester-15-6-inch%2Fdp%2FB09SWVPZD4%2Fref%3Dsr_1_214_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685179565%26sprefix%3Dba%252Caps%252C283%26sr%3D8-214-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,17,3.5 
HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Grey & A. Blue 1000),"1,499",www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MjU2NzA4MTM2OTAzNDU2OjE2ODUxNzkwNzM6c3BfYXRmX25leHQ6MjAxNTI1ODA4MTY2OTg6OjA6Og&url=%2FHEROZ-Hammer-Backpack-Resistant-Durable%2Fdp%2FB07M82M8G7%2Fref%3Dsr_1_209_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685179073%26sprefix%3Dba%252Caps%252C283%26sr%3D8-209-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DAGHKR430JFM4U,"7,880",4.3 
"POLESTAR Vintage 15.6 inch 32 LTR Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Backpack, Water Resistant and Light Weight, 1 year Warranty",549,www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MjU2NzA4MTM2OTAzNDU2OjE2ODUxNzkwNzM6c3BfYXRmX25leHQ6MjAwNzcyMTU4ODA0OTg6OjA6Og&url=%2FPOLESTAR-Vintage-Laptop-Backpack-bagpack%2Fdp%2FB081GSQ9D9%2Fref%3Dsr_1_210_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685179073%26sprefix%3Dba%252Caps%252C283%26sr%3D8-210-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"8,842",3.9 
"Safari Seek 32 Ltrs Overnighter Travel Laptop Backpack (Blue), Water Resistant Spacious Bag for Travelling and Camping, All-Purpose Bag for Business & Leisure","1,899",www.amazon.in/Safari-Overnighter-Resistant-Travelling-All-Purpose/dp/B097JM98M1/ref=sr_1_211?crid=2M096C61O4MLT&keywords=bags&qid=1685179073&sprefix=ba%2Caps%2C283&sr=8-211,115,4.3 
WildHorn Leather 8.5 inch Sling Messenger Bag for Men I Multipurpose Crossbody Bag I Travel Bag with Adjustable Strap I DIMENSION: L- 8.5inch H- 10.5inch W- 3inch,"1,999",www.amazon.in/WildHorn-Genuine-Leather-Messenger-8-5inch/dp/B07GLHSB86/ref=sr_1_212?crid=2M096C61O4MLT&keywords=bags&qid=1685179073&sprefix=ba%2Caps%2C283&sr=8-212,921,4.3 
"YASH Bag for Boys and Girls Blue Color, 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag","29,499",www.amazon.in/Casual-Waterproof-Laptop-Backpack-College/dp/B0C3XG81XS/ref=sr_1_213?crid=2M096C61O4MLT&keywords=bags&qid=1685179073&sprefix=ba%2Caps%2C283&sr=8-213,None,None
Martucci Large 35 L Backpack Spacy Unisex/College/School/Travel Backpack with Rain Cover and Reflective Strip,765,www.amazon.in/Martucci-Backpack-College-Reflective-Airport/dp/B0B7DVC3TL/ref=sr_1_214?crid=2M096C61O4MLT&keywords=bags&qid=1685179073&sprefix=ba%2Caps%2C283&sr=8-214,"1,141",4.0 
Martucci Jersey 45L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,809,www.amazon.in/Martucci-Waterproof-Backpack-College-Business/dp/B0BRJRVH6D/ref=sr_1_215?crid=2M096C61O4MLT&keywords=bags&qid=1685179073&sprefix=ba%2Caps%2C283&sr=8-215,47,3.7 
F Gear Burner 19 Liters P10 Sky Blue Casual Backpack (2186),799,www.amazon.in/F-Gear-Burner-P10-26-Ltrs-Blue-Casual-Backpack/dp/B01611Z04M/ref=sr_1_216?crid=2M096C61O4MLT&keywords=bags&qid=1685179073&sprefix=ba%2Caps%2C283&sr=8-216,"2,123",4.3 
"Safari 48 Cms Black Formal/Office/Laptop Backpack With Anti-Theft, Lock, Usb And Rfid (Vault19Cbblk)",997,www.amazon.in/Safari-Formal-Backpack-Anti-Theft-VAULT19CBBLK/dp/B07XSTR69N/ref=sr_1_217?crid=2M096C61O4MLT&keywords=bags&qid=1685179073&sprefix=ba%2Caps%2C283&sr=8-217,851,4.0 
"WILD MODA Women's Shoulder Bag, Set of 1",849,www.amazon.in/WILD-MODA-Womens-Shoulder-Turquoise/dp/B099PLT91X/ref=sr_1_218?crid=2M096C61O4MLT&keywords=bags&qid=1685179073&sprefix=ba%2Caps%2C283&sr=8-218,"3,809",4.2 
"Scarters Groove Next - 20L Laptop Backpack,Bag for Office/College/Business/Travel for Laptop & MacBook Upto 15.6 inches","7,990",www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MjU2NzA4MTM2OTAzNDU2OjE2ODUxNzkwNzM6c3BfbXRmOjIwMDgyNTgxOTE5NTA1OjowOjo&url=%2FScarters-Groove-Backpack-College-Business%2Fdp%2FB09H7K5DQF%2Fref%3Dsr_1_219_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685179073%26sprefix%3Dba%252Caps%252C283%26sr%3D8-219-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,47,4.6 
